instance;best_makespan;opt_or_unsat_certified;time
J50100_1.mm2;45;yes;1,54
J50100_2.mm2;46;yes;1,57
J50100_3.mm2;50;yes;2,10
J50100_4.mm2;45;yes;2,13
J50100_5.mm2;45;yes;1,71
J50101_1.mm2;41;yes;0,90
J50101_2.mm2;45;yes;1,09
J50101_3.mm2;39;yes;1,25
J50101_4.mm2;36;yes;1,05
J50101_5.mm2;36;yes;1,10
J5010_1.mm2;31;no;600
J50102_1.mm2;39;yes;1,94
J50102_2.mm2;43;yes;1,36
J50102_3.mm2;34;yes;1,66
J50102_4.mm2;36;yes;1,21
J50102_5.mm2;40;yes;1,42
J5010_2.mm2;38;no;600
J50103_1.mm2;67;no;600
J50103_2.mm2;88;yes;595,67
J50103_3.mm2;66;yes;146,86
J50103_4.mm2;59;yes;99,82
J50103_5.mm2;61;yes;198,53
J5010_3.mm2;30;no;600
J50104_1.mm2;51;yes;7,63
J50104_2.mm2;55;yes;4,14
J50104_3.mm2;57;yes;4,99
J50104_4.mm2;53;yes;10,84
J50104_5.mm2;55;yes;2,80
J5010_4.mm2;31;no;600
J50105_1.mm2;42;yes;3,13
J50105_2.mm2;43;yes;4,31
J50105_3.mm2;40;yes;3,35
J50105_4.mm2;40;yes;4,19
J50105_5.mm2;38;yes;3,56
J5010_5.mm2;42;no;600
J50106_1.mm2;46;yes;3,16
J50106_2.mm2;53;yes;3,51
J50106_3.mm2;46;yes;9,88
J50106_4.mm2;46;yes;5,16
J50106_5.mm2;46;yes;7,82
J50107_1.mm2;53;yes;2,52
J50107_2.mm2;38;yes;3,20
J50107_3.mm2;38;yes;3,09
J50107_4.mm2;50;yes;2,64
J50107_5.mm2;40;yes;2,25
J50108_1.mm2;45;yes;3,27
J50108_2.mm2;46;yes;3,49
J50108_3.mm2;50;yes;2,84
J50108_4.mm2;38;yes;5,13
J50108_5.mm2;40;yes;3,10
J5011_1.mm2;27;no;600
J5011_2.mm2;30;no;600
J5011_3.mm2;28;no;600
J5011_4.mm2;26;no;600
J5011_5.mm2;30;no;600
J501_1.mm2;31;yes;278,60
J5012_1.mm2;28;no;600
J5012_2.mm2;32;no;600
J5012_3.mm2;24;no;600
J5012_4.mm2;27;no;600
J5012_5.mm2;27;no;600
J501_2.mm2;25;yes;153,60
J5013_1.mm2;25;yes;153,00
J5013_2.mm2;29;yes;22,09
J5013_3.mm2;28;yes;41,94
J5013_4.mm2;24;yes;239,15
J5013_5.mm2;24;yes;8,99
J501_3.mm2;25;yes;354,88
J5014_1.mm2;23;yes;4,46
J5014_2.mm2;21;yes;2,94
J5014_3.mm2;22;yes;4,88
J5014_4.mm2;20;yes;4,70
J5014_5.mm2;19;yes;2,81
J501_4.mm2;29;yes;45,51
J5015_1.mm2;19;yes;3,75
J5015_2.mm2;25;yes;2,57
J5015_3.mm2;17;yes;4,89
J5015_4.mm2;23;yes;3,55
J5015_5.mm2;18;yes;4,93
J501_5.mm2;26;yes;33,12
J5016_1.mm2;17;yes;3,78
J5016_2.mm2;16;yes;8,53
J5016_3.mm2;18;yes;5,31
J5016_4.mm2;19;yes;3,79
J5016_5.mm2;26;yes;4,72
J5017_1.mm2;17;yes;3,93
J5017_2.mm2;20;yes;4,20
J5017_3.mm2;16;yes;3,80
J5017_4.mm2;15;yes;3,80
J5017_5.mm2;18;yes;3,79
J5018_1.mm2;24;yes;2,91
J5018_2.mm2;20;yes;3,30
J5018_3.mm2;16;yes;3,89
J5018_4.mm2;19;yes;2,91
J5018_5.mm2;17;yes;4,27
J5019_1.mm2;29;yes;320,22
J5019_2.mm2;27;yes;248,52
J5019_3.mm2;31;yes;181,46
J5019_4.mm2;25;yes;368,44
J5019_5.mm2;28;no;600
J5020_1.mm2;30;yes;50,06
J5020_2.mm2;28;no;600
J5020_3.mm2;23;yes;38,32
J5020_4.mm2;27;no;600
J5020_5.mm2;28;no;600
J5021_1.mm2;18;no;600
J5021_2.mm2;21;yes;15,28
J5021_3.mm2;21;yes;9,44
J5021_4.mm2;18;yes;44,51
J5021_5.mm2;19;no;600
J502_1.mm2;24;yes;15,13
J5022_1.mm2;21;no;600
J5022_2.mm2;21;no;600
J5022_3.mm2;18;yes;21,65
J5022_4.mm2;21;yes;37,74
J5022_5.mm2;24;no;600
J502_2.mm2;25;yes;289,57
J5023_1.mm2;17;no;600
J5023_2.mm2;19;yes;18,02
J5023_3.mm2;20;yes;12,57
J5023_4.mm2;16;no;600
J5023_5.mm2;22;yes;15,74
J502_3.mm2;22;yes;32,09
J5024_1.mm2;17;no;600
J5024_2.mm2;18;yes;30,73
J5024_3.mm2;23;yes;15,71
J5024_4.mm2;18;yes;35,68
J5024_5.mm2;18;yes;18,67
J502_4.mm2;24;yes;48,65
J5025_1.mm2;24;yes;10,52
J5025_2.mm2;27;no;600
J5025_3.mm2;26;yes;217,22
J5025_4.mm2;30;no;600
J5025_5.mm2;27;yes;9,11
J502_5.mm2;23;yes;145,20
J5026_1.mm2;20;yes;3,46
J5026_2.mm2;21;yes;4,38
J5026_3.mm2;22;yes;3,29
J5026_4.mm2;21;yes;4,05
J5026_5.mm2;19;yes;4,01
J5027_1.mm2;20;yes;6,28
J5027_2.mm2;18;yes;5,10
J5027_3.mm2;17;yes;4,45
J5027_4.mm2;17;yes;3,10
J5027_5.mm2;18;yes;5,25
J5028_1.mm2;25;yes;3,47
J5028_2.mm2;18;yes;4,10
J5028_3.mm2;21;yes;4,43
J5028_4.mm2;23;yes;3,68
J5028_5.mm2;19;yes;4,53
J5029_1.mm2;18;yes;3,38
J5029_2.mm2;19;yes;3,56
J5029_3.mm2;17;yes;3,95
J5029_4.mm2;20;yes;3,21
J5029_5.mm2;16;yes;3,49
J5030_1.mm2;17;yes;4,48
J5030_2.mm2;20;yes;3,82
J5030_3.mm2;20;yes;4,52
J5030_4.mm2;17;yes;4,15
J5030_5.mm2;17;yes;4,40
J5031_1.mm2;26;yes;42,63
J5031_2.mm2;29;yes;249,78
J5031_3.mm2;27;yes;382,75
J5031_4.mm2;25;yes;414,33
J5031_5.mm2;25;yes;37,86
J503_1.mm2;19;yes;11,31
J5032_1.mm2;23;yes;17,64
J5032_2.mm2;22;yes;12,79
J5032_3.mm2;23;yes;11,86
J5032_4.mm2;23;yes;12,94
J5032_5.mm2;20;yes;11,98
J503_2.mm2;20;yes;7,98
J5033_1.mm2;20;yes;11,32
J5033_2.mm2;23;yes;13,57
J5033_3.mm2;21;yes;10,27
J5033_4.mm2;20;yes;13,56
J5033_5.mm2;20;yes;10,25
J503_3.mm2;18;yes;18,39
J5034_1.mm2;18;yes;15,79
J5034_2.mm2;24;yes;13,64
J5034_3.mm2;25;yes;7,24
J5034_4.mm2;19;yes;28,36
J5034_5.mm2;21;yes;9,17
J503_4.mm2;23;yes;9,70
J5035_1.mm2;16;yes;21,10
J5035_2.mm2;21;yes;13,73
J5035_3.mm2;20;yes;6,62
J5035_4.mm2;22;yes;13,62
J5035_5.mm2;22;yes;12,77
J503_5.mm2;18;yes;85,87
J5036_1.mm2;20;yes;13,61
J5036_2.mm2;19;yes;12,09
J5036_3.mm2;18;yes;13,46
J5036_4.mm2;23;yes;10,50
J5036_5.mm2;21;yes;14,21
J5037_1.mm2;42;yes;31,16
J5037_2.mm2;42;yes;90,81
J5037_3.mm2;42;no;600
J5037_4.mm2;40;yes;99,49
J5037_5.mm2;42;yes;157,05
J5038_1.mm2;35;yes;4,79
J5038_2.mm2;30;yes;4,98
J5038_3.mm2;34;yes;10,46
J5038_4.mm2;37;yes;24,15
J5038_5.mm2;38;yes;7,59
J5039_1.mm2;30;yes;13,83
J5039_2.mm2;29;yes;5,55
J5039_3.mm2;27;yes;11,87
J5039_4.mm2;29;yes;4,59
J5039_5.mm2;25;yes;6,91
J5040_1.mm2;26;yes;11,48
J5040_2.mm2;30;yes;11,12
J5040_3.mm2;27;yes;17,71
J5040_4.mm2;28;yes;9,54
J5040_5.mm2;30;yes;5,39
J5041_1.mm2;27;yes;2,37
J5041_2.mm2;28;yes;2,30
J5041_3.mm2;27;yes;2,60
J5041_4.mm2;28;yes;2,75
J5041_5.mm2;33;yes;2,96
J504_1.mm2;19;yes;52,02
J5042_1.mm2;33;yes;3,67
J5042_2.mm2;25;yes;5,35
J5042_3.mm2;26;yes;14,29
J5042_4.mm2;24;yes;3,67
J5042_5.mm2;30;yes;3,94
J504_2.mm2;18;yes;27,91
J5043_1.mm2;71;no;600
J5043_2.mm2;71;no;600
J5043_3.mm2;82;no;600
J5043_4.mm2;56;no;600
J5043_5.mm2;74;no;600
J504_3.mm2;21;yes;19,11
J5044_1.mm2;50;no;600
J5044_2.mm2;47;no;600
J5044_3.mm2;58;no;600
J5044_4.mm2;58;no;600
J5044_5.mm2;50;no;600
J504_4.mm2;19;yes;143,05
J5045_1.mm2;50;no;600
J5045_2.mm2;37;no;600
J5045_3.mm2;41;no;600
J5045_4.mm2;37;no;600
J5045_5.mm2;47;no;600
J504_5.mm2;23;no;600
J5046_1.mm2;50;no;600
J5046_2.mm2;48;no;600
J5046_3.mm2;53;no;600
J5046_4.mm2;36;no;600
J5046_5.mm2;43;no;600
J5047_1.mm2;37;no;600
J5047_2.mm2;41;no;600
J5047_3.mm2;44;no;600
J5047_4.mm2;43;no;600
J5047_5.mm2;40;no;600
J5048_1.mm2;38;no;600
J5048_2.mm2;42;no;600
J5048_3.mm2;31;no;600
J5048_4.mm2;37;no;600
J5048_5.mm2;44;no;600
J5049_1.mm2;39;yes;59,94
J5049_2.mm2;45;yes;78,29
J5049_3.mm2;38;yes;27,87
J5049_4.mm2;38;yes;48,04
J5049_5.mm2;34;yes;427,24
J5050_1.mm2;37;yes;2,64
J5050_2.mm2;31;yes;2,14
J5050_3.mm2;36;yes;2,09
J5050_4.mm2;37;yes;2,31
J5050_5.mm2;33;yes;3,42
J5051_1.mm2;21;yes;3,32
J5051_2.mm2;26;yes;3,69
J5051_3.mm2;25;yes;2,54
J5051_4.mm2;31;yes;2,10
J5051_5.mm2;25;yes;2,76
J505_1.mm2;20;yes;5,25
J5052_1.mm2;25;yes;4,26
J5052_2.mm2;25;yes;3,75
J5052_3.mm2;29;yes;2,80
J5052_4.mm2;33;yes;2,52
J5052_5.mm2;26;yes;2,78
J505_2.mm2;18;yes;3,83
J5053_1.mm2;28;yes;1,50
J5053_2.mm2;25;yes;1,72
J5053_3.mm2;32;yes;1,69
J5053_4.mm2;18;yes;2,67
J5053_5.mm2;32;yes;2,09
J505_3.mm2;20;yes;5,26
J5054_1.mm2;25;yes;2,72
J5054_2.mm2;27;yes;3,09
J5054_3.mm2;26;yes;2,28
J5054_4.mm2;21;yes;2,79
J5054_5.mm2;23;yes;2,44
J505_4.mm2;18;yes;28,59
J5055_1.mm2;37;yes;126,56
J5055_2.mm2;40;yes;210,17
J5055_3.mm2;40;yes;365,03
J5055_4.mm2;40;yes;170,31
J5055_5.mm2;42;yes;162,13
J505_5.mm2;17;yes;6,93
J5056_1.mm2;36;no;600
J5056_2.mm2;29;yes;6,19
J5056_3.mm2;34;yes;91,57
J5056_4.mm2;35;no;600
J5056_5.mm2;41;no;600
J5057_1.mm2;25;yes;518,77
J5057_2.mm2;28;yes;36,83
J5057_3.mm2;31;yes;204,35
J5057_4.mm2;28;yes;9,88
J5057_5.mm2;27;yes;9,09
J5058_1.mm2;34;yes;297,39
J5058_2.mm2;33;yes;6,36
J5058_3.mm2;33;yes;13,06
J5058_4.mm2;30;no;600
J5058_5.mm2;29;no;600
J5059_1.mm2;29;yes;6,68
J5059_2.mm2;22;yes;11,57
J5059_3.mm2;24;yes;58,34
J5059_4.mm2;31;yes;25,69
J5059_5.mm2;33;yes;5,44
J5060_1.mm2;34;yes;7,95
J5060_2.mm2;27;yes;8,86
J5060_3.mm2;32;yes;14,72
J5060_4.mm2;23;yes;21,13
J5060_5.mm2;24;yes;18,30
J5061_1.mm2;37;yes;10,33
J5061_2.mm2;43;no;600
J5061_3.mm2;46;no;600
J5061_4.mm2;40;yes;148,20
J5061_5.mm2;36;yes;18,49
J506_1.mm2;20;yes;4,41
J5062_1.mm2;34;yes;2,09
J5062_2.mm2;32;yes;1,99
J5062_3.mm2;32;yes;2,41
J5062_4.mm2;28;yes;2,72
J5062_5.mm2;31;yes;2,21
J506_2.mm2;21;yes;7,08
J5063_1.mm2;28;yes;2,36
J5063_2.mm2;32;yes;2,62
J5063_3.mm2;27;yes;2,86
J5063_4.mm2;21;yes;2,93
J5063_5.mm2;32;yes;3,09
J506_3.mm2;20;yes;11,03
J5064_1.mm2;29;yes;2,05
J5064_2.mm2;28;yes;2,81
J5064_3.mm2;32;yes;1,83
J5064_4.mm2;26;yes;2,65
J5064_5.mm2;22;yes;3,70
J506_4.mm2;25;yes;6,85
J5065_1.mm2;27;yes;1,69
J5065_2.mm2;22;yes;2,54
J5065_3.mm2;28;yes;1,75
J5065_4.mm2;29;yes;2,10
J5065_5.mm2;29;yes;1,89
J506_5.mm2;24;yes;11,93
J5066_1.mm2;24;yes;2,34
J5066_2.mm2;23;yes;2,68
J5066_3.mm2;29;yes;2,92
J5066_4.mm2;25;yes;2,61
J5066_5.mm2;37;yes;2,83
J5067_1.mm2;37;yes;30,04
J5067_2.mm2;42;yes;31,60
J5067_3.mm2;42;yes;38,79
J5067_4.mm2;30;yes;102,78
J5067_5.mm2;42;yes;106,37
J5068_1.mm2;28;yes;7,13
J5068_2.mm2;32;yes;8,97
J5068_3.mm2;30;yes;5,34
J5068_4.mm2;32;yes;5,91
J5068_5.mm2;30;yes;7,35
J5069_1.mm2;20;yes;17,62
J5069_2.mm2;28;yes;6,37
J5069_3.mm2;21;yes;10,09
J5069_4.mm2;29;yes;7,52
J5069_5.mm2;24;yes;8,99
J5070_1.mm2;24;yes;6,41
J5070_2.mm2;30;yes;9,26
J5070_3.mm2;23;yes;9,17
J5070_4.mm2;27;yes;7,44
J5070_5.mm2;26;yes;10,12
J5071_1.mm2;27;yes;6,85
J5071_2.mm2;24;yes;7,61
J5071_3.mm2;24;yes;7,72
J5071_4.mm2;36;yes;5,08
J5071_5.mm2;27;yes;7,80
J507_1.mm2;50;no;600
J5072_1.mm2;21;yes;9,67
J5072_2.mm2;30;yes;5,75
J5072_3.mm2;23;yes;7,30
J5072_4.mm2;26;yes;7,02
J5072_5.mm2;28;yes;5,10
J507_2.mm2;46;no;600
J5073_1.mm2;68;yes;69,50
J5073_2.mm2;77;no;600
J5073_3.mm2;68;yes;195,86
J5073_4.mm2;75;yes;419,08
J5073_5.mm2;78;yes;57,32
J507_3.mm2;45;no;600
J5074_1.mm2;57;yes;81,75
J5074_2.mm2;51;yes;68,62
J5074_3.mm2;65;yes;79,63
J5074_4.mm2;54;yes;4,29
J5074_5.mm2;57;yes;161,79
J507_4.mm2;50;no;600
J5075_1.mm2;51;yes;3,39
J5075_2.mm2;40;yes;7,77
J5075_3.mm2;45;yes;5,08
J5075_4.mm2;51;yes;3,41
J5075_5.mm2;44;yes;4,36
J507_5.mm2;47;no;600
J5076_1.mm2;44;yes;26,23
J5076_2.mm2;40;yes;18,87
J5076_3.mm2;43;yes;14,60
J5076_4.mm2;39;yes;3,76
J5076_5.mm2;49;yes;5,06
J5077_1.mm2;44;yes;1,16
J5077_2.mm2;48;yes;1,37
J5077_3.mm2;47;yes;1,67
J5077_4.mm2;47;yes;1,27
J5077_5.mm2;39;yes;1,77
J5078_1.mm2;49;yes;2,30
J5078_2.mm2;53;yes;1,27
J5078_3.mm2;38;yes;3,91
J5078_4.mm2;48;yes;2,88
J5078_5.mm2;42;yes;2,13
J5079_1.mm2;80;no;600
J5079_2.mm2;87;no;600
J5079_3.mm2;73;no;600
J5079_4.mm2;71;no;600
J5079_5.mm2;83;no;600
J5080_1.mm2;79;no;600
J5080_2.mm2;78;no;600
J5080_3.mm2;96;no;600
J5080_4.mm2;82;no;600
J5080_5.mm2;73;no;600
J5081_1.mm2;65;no;600
J5081_2.mm2;59;yes;59,77
J5081_3.mm2;60;no;600
J5081_4.mm2;65;no;600
J5081_5.mm2;55;no;600
J508_1.mm2;41;no;600
J5082_1.mm2;61;no;600
J5082_2.mm2;68;no;600
J5082_3.mm2;59;no;600
J5082_4.mm2;72;no;600
J5082_5.mm2;56;no;600
J508_2.mm2;36;no;600
J5083_1.mm2;49;yes;385,82
J5083_2.mm2;54;yes;9,70
J5083_3.mm2;51;yes;47,59
J5083_4.mm2;58;no;600
J5083_5.mm2;69;no;600
J508_3.mm2;38;no;600
J5084_1.mm2;54;no;600
J5084_2.mm2;57;no;600
J5084_3.mm2;60;no;600
J5084_4.mm2;61;no;600
J5084_5.mm2;59;no;600
J508_4.mm2;42;no;600
J5085_1.mm2;73;yes;135,77
J5085_2.mm2;67;yes;32,59
J5085_3.mm2;63;yes;42,55
J5085_4.mm2;86;yes;302,99
J5085_5.mm2;77;yes;160,46
J508_5.mm2;49;no;600
J5086_1.mm2;52;yes;4,54
J5086_2.mm2;55;yes;1,78
J5086_3.mm2;59;yes;3,64
J5086_4.mm2;64;yes;4,12
J5086_5.mm2;56;yes;2,79
J5087_1.mm2;40;yes;3,03
J5087_2.mm2;40;yes;2,11
J5087_3.mm2;41;yes;1,97
J5087_4.mm2;43;yes;1,73
J5087_5.mm2;51;yes;1,53
J5088_1.mm2;46;yes;3,65
J5088_2.mm2;45;yes;2,48
J5088_3.mm2;44;yes;2,03
J5088_4.mm2;49;yes;1,80
J5088_5.mm2;43;yes;3,86
J5089_1.mm2;46;yes;1,02
J5089_2.mm2;57;yes;0,83
J5089_3.mm2;41;yes;1,12
J5089_4.mm2;45;yes;1,07
J5089_5.mm2;48;yes;1,07
J5090_1.mm2;54;yes;1,07
J5090_2.mm2;43;yes;1,64
J5090_3.mm2;50;yes;1,06
J5090_4.mm2;43;yes;1,31
J5090_5.mm2;42;yes;1,56
J5091_1.mm2;69;yes;13,35
J5091_2.mm2;74;yes;457,90
J5091_3.mm2;53;yes;70,75
J5091_4.mm2;78;yes;53,00
J5091_5.mm2;61;yes;120,96
J509_1.mm2;36;no;600
J5092_1.mm2;63;yes;19,68
J5092_2.mm2;61;yes;168,98
J5092_3.mm2;54;yes;6,28
J5092_4.mm2;60;no;600
J5092_5.mm2;52;yes;36,40
J509_2.mm2;25;no;600
J5093_1.mm2;52;yes;4,59
J5093_2.mm2;45;yes;7,28
J5093_3.mm2;52;yes;3,00
J5093_4.mm2;36;yes;48,50
J5093_5.mm2;45;yes;11,49
J509_3.mm2;29;no;600
J5094_1.mm2;44;yes;152,48
J5094_2.mm2;60;yes;178,47
J5094_3.mm2;45;yes;287,31
J5094_4.mm2;43;no;600
J5094_5.mm2;40;yes;10,02
J509_4.mm2;28;no;600
J5095_1.mm2;50;yes;3,88
J5095_2.mm2;47;yes;3,63
J5095_3.mm2;43;yes;15,19
J5095_4.mm2;46;yes;3,05
J5095_5.mm2;45;yes;3,77
J509_5.mm2;32;no;600
J5096_1.mm2;39;yes;7,11
J5096_2.mm2;48;no;600
J5096_3.mm2;44;yes;4,57
J5096_4.mm2;45;yes;4,98
J5096_5.mm2;42;yes;51,08
J5097_1.mm2;63;yes;24,44
J5097_2.mm2;65;yes;67,74
J5097_3.mm2;71;no;600
J5097_4.mm2;56;yes;289,21
J5097_5.mm2;74;no;600
J5098_1.mm2;71;yes;1,21
J5098_2.mm2;55;yes;2,84
J5098_3.mm2;54;yes;4,60
J5098_4.mm2;53;yes;2,73
J5098_5.mm2;49;yes;6,41
J5099_1.mm2;38;yes;1,84
J5099_2.mm2;39;yes;1,88
J5099_3.mm2;35;yes;1,60
J5099_4.mm2;45;yes;2,07
J5099_5.mm2;36;yes;2,06
